O*NET-SOC Code,Element ID,Element Name,Scale ID,Data Value,N,Standard Error,Lower CI Bound,Upper CI Bound,Recommend Suppress,Not Relevant,Date,Domain Source
11-9121.02,4.A.2.b.4,Developing Objectives and Strategies,IM,3.91,22,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9121.02,4.A.2.b.4,Developing Objectives and Strategies,LV,5.36,22,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9121.02,4.A.2.b.5,Scheduling Work and Activities,IM,3.77,22,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9121.02,4.A.2.b.5,Scheduling Work and Activities,LV,5.14,22,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9121.02,4.A.2.b.6,"Organizing, Planning, and Prioritizing Work",IM,3.82,22,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9121.02,4.A.2.b.6,"Organizing, Planning, and Prioritizing Work",LV,5.23,22,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9121.02,4.A.3.a.1,Performing General Physical Activities,IM,2.00,22,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9121.02,4.A.3.a.1,Performing General Physical Activities,LV,2.36,22,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9121.02,4.A.3.a.2,Handling and Moving Objects,IM,1.59,22,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9121.02,4.A.3.a.2,Handling and Moving Objects,LV,1.86,22,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9121.02,4.A.3.a.3,Controlling Machines and Processes,IM,1.73,22,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9121.02,4.A.3.a.3,Controlling Machines and Processes,LV,1.73,22,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9121.02,4.A.3.a.4,"Operating Vehicles, Mechanized Devices, or Equipment",IM,1.90,20,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9121.02,4.A.3.a.4,"Operating Vehicles, Mechanized Devices, or Equipment",LV,1.67,21,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9121.02,4.A.3.b.1,Working with Computers,IM,4.27,22,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9121.02,4.A.3.b.1,Working with Computers,LV,4.76,21,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9121.02,4.A.3.b.2,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment",IM,3.05,22,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9121.02,4.A.3.b.2,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment",LV,4.00,22,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9121.02,4.A.3.b.4,Repairing and Maintaining Mechanical Equipment,IM,1.59,22,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9121.02,4.A.3.b.4,Repairing and Maintaining Mechanical Equipment,LV,1.45,22,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9121.02,4.A.3.b.5,Repairing and Maintaining Electronic Equipment,IM,1.82,22,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9121.02,4.A.3.b.5,Repairing and Maintaining Electronic Equipment,LV,1.57,21,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9121.02,4.A.3.b.6,Documenting/Recording Information,IM,3.82,22,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9121.02,4.A.3.b.6,Documenting/Recording Information,LV,4.64,22,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9121.02,4.A.4.a.1,Interpreting the Meaning of Information for Others,IM,3.77,22,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9121.02,4.A.4.a.1,Interpreting the Meaning of Information for Others,LV,5.05,22,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9121.02,4.A.4.a.2,"Communicating with Supervisors, Peers, or Subordinates",IM,4.00,22,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9121.02,4.A.4.a.2,"Communicating with Supervisors, Peers, or Subordinates",LV,5.18,22,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9121.02,4.A.4.a.3,Communicating with People Outside the Organization,IM,3.82,22,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9121.02,4.A.4.a.3,Communicating with People Outside the Organization,LV,5.41,22,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9121.02,4.A.4.a.4,Establishing and Maintaining Interpersonal Relationships,IM,3.73,22,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9121.02,4.A.4.a.4,Establishing and Maintaining Interpersonal Relationships,LV,5.18,22,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9121.02,4.A.4.a.5,Assisting and Caring for Others,IM,2.14,22,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9121.02,4.A.4.a.5,Assisting and Caring for Others,LV,2.32,22,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9121.02,4.A.4.a.6,Selling or Influencing Others,IM,2.82,22,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9121.02,4.A.4.a.6,Selling or Influencing Others,LV,3.36,22,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9121.02,4.A.4.a.7,Resolving Conflicts and Negotiating with Others,IM,3.05,22,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9121.02,4.A.4.a.7,Resolving Conflicts and Negotiating with Others,LV,4.18,22,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9121.02,4.A.4.a.8,Performing for or Working Directly with the Public,IM,3.09,22,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9121.02,4.A.4.a.8,Performing for or Working Directly with the Public,LV,3.73,22,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9121.02,4.A.4.b.1,Coordinating the Work and Activities of Others,IM,3.60,20,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9121.02,4.A.4.b.1,Coordinating the Work and Activities of Others,LV,4.95,22,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9121.02,4.A.4.b.2,Developing and Building Teams,IM,3.59,22,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9121.02,4.A.4.b.2,Developing and Building Teams,LV,4.55,22,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9121.02,4.A.4.b.3,Training and Teaching Others,IM,3.14,22,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9121.02,4.A.4.b.3,Training and Teaching Others,LV,4.27,22,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9121.02,4.A.4.b.4,"Guiding, Directing, and Motivating Subordinates",IM,3.27,22,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9121.02,4.A.4.b.4,"Guiding, Directing, and Motivating Subordinates",LV,4.50,22,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9121.02,4.A.4.b.5,Coaching and Developing Others,IM,3.32,22,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9121.02,4.A.4.b.5,Coaching and Developing Others,LV,4.91,22,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9121.02,4.A.4.b.6,Providing Consultation and Advice to Others,IM,3.59,22,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9121.02,4.A.4.b.6,Providing Consultation and Advice to Others,LV,4.91,22,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9121.02,4.A.4.c.1,Performing Administrative Activities,IM,2.27,22,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9121.02,4.A.4.c.1,Performing Administrative Activities,LV,3.00,22,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9121.02,4.A.4.c.2,Staffing Organizational Units,IM,2.50,22,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9121.02,4.A.4.c.2,Staffing Organizational Units,LV,3.05,22,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9121.02,4.A.4.c.3,Monitoring and Controlling Resources,IM,2.73,22,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9121.02,4.A.4.c.3,Monitoring and Controlling Resources,LV,3.50,22,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9131.00,4.A.1.a.1,Getting Information,IM,4.53,29,0.0972,4.3265,4.7246,N,n/a,07/2016,Incumbent
11-9131.00,4.A.1.a.1,Getting Information,LV,4.43,28,0.1708,4.0792,4.7800,N,N,07/2016,Incumbent
11-9131.00,4.A.1.a.2,"Monitoring Processes, Materials, or Surroundings",IM,3.83,29,0.1865,3.4465,4.2106,N,n/a,07/2016,Incumbent
11-9131.00,4.A.1.a.2,"Monitoring Processes, Materials, or Surroundings",LV,3.97,27,0.2551,3.4469,4.4956,N,N,07/2016,Incumbent
11-9131.00,4.A.1.b.1,"Identifying Objects, Actions, and Events",IM,3.99,29,0.2243,3.5298,4.4486,N,n/a,07/2016,Incumbent
11-9131.00,4.A.1.b.1,"Identifying Objects, Actions, and Events",LV,4.07,27,0.2868,3.4781,4.6570,N,N,07/2016,Incumbent
11-9131.00,4.A.1.b.2,"Inspecting Equipment, Structures, or Materials",IM,3.20,29,0.2053,2.7807,3.6219,N,n/a,07/2016,Incumbent
11-9131.00,4.A.1.b.2,"Inspecting Equipment, Structures, or Materials",LV,2.93,29,0.2117,2.4950,3.3624,N,N,07/2016,Incumbent
11-9131.00,4.A.1.b.3,"Estimating the Quantifiable Characteristics of Products, Events, or Information",IM,3.24,29,0.2271,2.7757,3.7062,N,n/a,07/2016,Incumbent
11-9131.00,4.A.1.b.3,"Estimating the Quantifiable Characteristics of Products, Events, or Information",LV,3.03,29,0.3504,2.3102,3.7458,N,N,07/2016,Incumbent
11-9131.00,4.A.2.a.1,"Judging the Qualities of Objects, Services, or People",IM,3.68,29,0.3276,3.0136,4.3557,N,n/a,07/2016,Incumbent
11-9131.00,4.A.2.a.1,"Judging the Qualities of Objects, Services, or People",LV,3.78,29,0.3129,3.1403,4.4224,N,N,07/2016,Incumbent
11-9131.00,4.A.2.a.2,Processing Information,IM,3.82,29,0.2041,3.3998,4.2360,N,n/a,07/2016,Incumbent
11-9131.00,4.A.2.a.2,Processing Information,LV,4.02,29,0.2401,3.5312,4.5147,N,N,07/2016,Incumbent
11-9131.00,4.A.2.a.3,Evaluating Information to Determine Compliance with Standards,IM,3.86,29,0.1953,3.4576,4.2576,N,n/a,07/2016,Incumbent
11-9131.00,4.A.2.a.3,Evaluating Information to Determine Compliance with Standards,LV,4.17,29,0.2853,3.5893,4.7583,N,N,07/2016,Incumbent
11-9131.00,4.A.2.a.4,Analyzing Data or Information,IM,3.67,29,0.1979,3.2607,4.0714,N,n/a,07/2016,Incumbent
11-9131.00,4.A.2.a.4,Analyzing Data or Information,LV,3.53,29,0.2833,2.9450,4.1056,N,N,07/2016,Incumbent
11-9131.00,4.A.2.b.1,Making Decisions and Solving Problems,IM,4.40,29,0.1242,4.1432,4.6520,N,n/a,07/2016,Incumbent
11-9131.00,4.A.2.b.1,Making Decisions and Solving Problems,LV,4.62,29,0.2604,4.0825,5.1494,N,N,07/2016,Incumbent
11-9131.00,4.A.2.b.2,Thinking Creatively,IM,3.27,29,0.2102,2.8358,3.6970,N,n/a,07/2016,Incumbent
11-9131.00,4.A.2.b.2,Thinking Creatively,LV,3.97,29,0.3334,3.2884,4.6543,N,N,07/2016,Incumbent
11-9131.00,4.A.2.b.3,Updating and Using Relevant Knowledge,IM,3.54,29,0.1622,3.2105,3.8750,N,n/a,07/2016,Incumbent
11-9131.00,4.A.2.b.3,Updating and Using Relevant Knowledge,LV,4.03,29,0.2265,3.5668,4.4946,N,N,07/2016,Incumbent
11-9131.00,4.A.2.b.4,Developing Objectives and Strategies,IM,3.78,28,0.1728,3.4305,4.1394,N,n/a,07/2016,Incumbent
11-9131.00,4.A.2.b.4,Developing Objectives and Strategies,LV,3.82,28,0.2177,3.3733,4.2666,N,N,07/2016,Incumbent
11-9131.00,4.A.2.b.5,Scheduling Work and Activities,IM,4.16,28,0.1900,3.7672,4.5471,N,n/a,07/2016,Incumbent
11-9131.00,4.A.2.b.5,Scheduling Work and Activities,LV,4.59,28,0.2328,4.1148,5.0701,N,N,07/2016,Incumbent
11-9131.00,4.A.2.b.6,"Organizing, Planning, and Prioritizing Work",IM,4.15,28,0.1426,3.8601,4.4453,N,n/a,07/2016,Incumbent
11-9131.00,4.A.2.b.6,"Organizing, Planning, and Prioritizing Work",LV,4.95,28,0.1425,4.6533,5.2382,N,N,07/2016,Incumbent
11-9131.00,4.A.3.a.1,Performing General Physical Activities,IM,2.58,28,0.2179,2.1367,3.0310,N,n/a,07/2016,Incumbent
11-9131.00,4.A.3.a.1,Performing General Physical Activities,LV,2.66,28,0.3130,2.0171,3.3017,N,N,07/2016,Incumbent
11-9131.00,4.A.3.a.2,Handling and Moving Objects,IM,2.43,29,0.2539,1.9121,2.9525,N,n/a,07/2016,Incumbent
11-9131.00,4.A.3.a.2,Handling and Moving Objects,LV,2.99,29,0.3633,2.2420,3.7305,N,N,07/2016,Incumbent
11-9131.00,4.A.3.a.3,Controlling Machines and Processes,IM,2.59,29,0.2293,2.1174,3.0569,N,n/a,07/2016,Incumbent
11-9131.00,4.A.3.a.3,Controlling Machines and Processes,LV,2.51,29,0.3900,1.7079,3.3055,N,N,07/2016,Incumbent
11-9131.00,4.A.3.a.4,"Operating Vehicles, Mechanized Devices, or Equipment",IM,2.30,29,0.1981,1.8900,2.7015,N,n/a,07/2016,Incumbent
11-9131.00,4.A.3.a.4,"Operating Vehicles, Mechanized Devices, or Equipment",LV,2.07,29,0.3204,1.4093,2.7218,N,N,07/2016,Incumbent
11-9131.00,4.A.3.b.1,Working with Computers,IM,4.29,29,0.1967,3.8854,4.6911,N,n/a,07/2016,Incumbent
11-9131.00,4.A.3.b.1,Working with Computers,LV,3.66,29,0.2469,3.1572,4.1686,N,N,07/2016,Incumbent
11-9131.00,4.A.3.b.2,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment",IM,1.92,29,0.1864,1.5360,2.2994,N,n/a,07/2016,Incumbent
11-9131.00,4.A.3.b.2,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment",LV,1.51,29,0.2839,0.9297,2.0927,N,N,07/2016,Incumbent
11-9131.00,4.A.3.b.4,Repairing and Maintaining Mechanical Equipment,IM,1.78,29,0.2198,1.3325,2.2331,N,n/a,07/2016,Incumbent
11-9131.00,4.A.3.b.4,Repairing and Maintaining Mechanical Equipment,LV,1.46,29,0.4471,0.5482,2.3799,N,N,07/2016,Incumbent
11-9131.00,4.A.3.b.5,Repairing and Maintaining Electronic Equipment,IM,1.67,29,0.1723,1.3212,2.0270,N,n/a,07/2016,Incumbent
11-9131.00,4.A.3.b.5,Repairing and Maintaining Electronic Equipment,LV,1.52,29,0.4424,0.6156,2.4281,N,N,07/2016,Incumbent
11-9131.00,4.A.3.b.6,Documenting/Recording Information,IM,3.93,29,0.2418,3.4306,4.4212,N,n/a,07/2016,Incumbent
11-9131.00,4.A.3.b.6,Documenting/Recording Information,LV,3.53,29,0.3272,2.8563,4.1967,N,N,07/2016,Incumbent
11-9131.00,4.A.4.a.1,Interpreting the Meaning of Information for Others,IM,3.76,27,0.2353,3.2739,4.2411,N,n/a,07/2016,Incumbent
11-9131.00,4.A.4.a.1,Interpreting the Meaning of Information for Others,LV,3.39,27,0.2304,2.9139,3.8609,N,N,07/2016,Incumbent
11-9131.00,4.A.4.a.2,"Communicating with Supervisors, Peers, or Subordinates",IM,4.49,27,0.1650,4.1503,4.8285,N,n/a,07/2016,Incumbent
11-9131.00,4.A.4.a.2,"Communicating with Supervisors, Peers, or Subordinates",LV,5.26,27,0.2460,4.7579,5.7694,N,N,07/2016,Incumbent
11-9131.00,4.A.4.a.3,Communicating with People Outside the Organization,IM,3.64,27,0.3338,2.9547,4.3270,N,n/a,07/2016,Incumbent
11-9131.00,4.A.4.a.3,Communicating with People Outside the Organization,LV,3.98,27,0.4742,3.0008,4.9503,N,N,07/2016,Incumbent
11-9131.00,4.A.4.a.4,Establishing and Maintaining Interpersonal Relationships,IM,3.99,27,0.2239,3.5344,4.4551,N,n/a,07/2016,Incumbent
11-9131.00,4.A.4.a.4,Establishing and Maintaining Interpersonal Relationships,LV,4.98,27,0.2554,4.4534,5.5032,N,N,07/2016,Incumbent
11-9131.00,4.A.4.a.5,Assisting and Caring for Others,IM,2.95,28,0.2527,2.4286,3.4656,N,n/a,07/2016,Incumbent
11-9131.00,4.A.4.a.5,Assisting and Caring for Others,LV,2.82,28,0.3469,2.1132,3.5366,N,N,07/2016,Incumbent
11-9131.00,4.A.4.a.6,Selling or Influencing Others,IM,3.19,28,0.2102,2.7537,3.6163,N,n/a,07/2016,Incumbent
11-9131.00,4.A.4.a.6,Selling or Influencing Others,LV,3.40,28,0.3718,2.6330,4.1587,N,N,07/2016,Incumbent
11-9131.00,4.A.4.a.7,Resolving Conflicts and Negotiating with Others,IM,4.41,28,0.1131,4.1795,4.6438,N,n/a,07/2016,Incumbent
11-9131.00,4.A.4.a.7,Resolving Conflicts and Negotiating with Others,LV,5.39,28,0.2206,4.9396,5.8449,N,N,07/2016,Incumbent
11-9131.00,4.A.4.a.8,Performing for or Working Directly with the Public,IM,3.39,28,0.3406,2.6864,4.0843,N,n/a,07/2016,Incumbent
11-9131.00,4.A.4.a.8,Performing for or Working Directly with the Public,LV,3.86,28,0.5611,2.7071,5.0095,N,N,07/2016,Incumbent
11-9131.00,4.A.4.b.1,Coordinating the Work and Activities of Others,IM,4.12,28,0.1425,3.8245,4.4094,N,n/a,07/2016,Incumbent
11-9131.00,4.A.4.b.1,Coordinating the Work and Activities of Others,LV,5.17,27,0.2354,4.6859,5.6535,N,N,07/2016,Incumbent
11-9131.00,4.A.4.b.2,Developing and Building Teams,IM,3.75,28,0.2443,3.2496,4.2524,N,n/a,07/2016,Incumbent
11-9131.00,4.A.4.b.2,Developing and Building Teams,LV,4.22,28,0.3063,3.5879,4.8449,N,N,07/2016,Incumbent
11-9131.00,4.A.4.b.3,Training and Teaching Others,IM,3.64,28,0.2549,3.1125,4.1585,N,n/a,07/2016,Incumbent
11-9131.00,4.A.4.b.3,Training and Teaching Others,LV,3.67,28,0.4224,2.8032,4.5365,N,N,07/2016,Incumbent
11-9131.00,4.A.4.b.4,"Guiding, Directing, and Motivating Subordinates",IM,4.14,28,0.1226,3.8878,4.3908,N,n/a,07/2016,Incumbent
11-9131.00,4.A.4.b.4,"Guiding, Directing, and Motivating Subordinates",LV,5.38,28,0.2337,4.8963,5.8553,N,N,07/2016,Incumbent
11-9131.00,4.A.4.b.5,Coaching and Developing Others,IM,3.97,29,0.0958,3.7735,4.1659,N,n/a,07/2016,Incumbent
11-9131.00,4.A.4.b.5,Coaching and Developing Others,LV,4.93,29,0.1548,4.6178,5.2520,N,N,07/2016,Incumbent
11-9131.00,4.A.4.b.6,Providing Consultation and Advice to Others,IM,3.43,29,0.2416,2.9388,3.9287,N,n/a,07/2016,Incumbent
11-9131.00,4.A.4.b.6,Providing Consultation and Advice to Others,LV,4.26,29,0.4556,3.3253,5.1919,N,N,07/2016,Incumbent
11-9131.00,4.A.4.c.1,Performing Administrative Activities,IM,4.14,29,0.1181,3.9017,4.3855,N,n/a,07/2016,Incumbent
11-9131.00,4.A.4.c.1,Performing Administrative Activities,LV,4.61,29,0.1699,4.2612,4.9574,N,N,07/2016,Incumbent
11-9131.00,4.A.4.c.2,Staffing Organizational Units,IM,3.78,28,0.2656,3.2330,4.3229,N,n/a,07/2016,Incumbent
11-9131.00,4.A.4.c.2,Staffing Organizational Units,LV,4.44,29,0.4382,3.5473,5.3426,N,N,07/2016,Incumbent
11-9131.00,4.A.4.c.3,Monitoring and Controlling Resources,IM,3.41,26,0.2084,2.9847,3.8429,N,n/a,07/2016,Incumbent
11-9131.00,4.A.4.c.3,Monitoring and Controlling Resources,LV,3.90,26,0.3853,3.1021,4.6894,N,N,07/2016,Incumbent
11-9141.00,4.A.1.a.1,Getting Information,IM,4.40,20,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9141.00,4.A.1.a.1,Getting Information,LV,4.60,20,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9141.00,4.A.1.a.2,"Monitoring Processes, Materials, or Surroundings",IM,3.05,20,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9141.00,4.A.1.a.2,"Monitoring Processes, Materials, or Surroundings",LV,3.55,20,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9141.00,4.A.1.b.1,"Identifying Objects, Actions, and Events",IM,3.00,20,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9141.00,4.A.1.b.1,"Identifying Objects, Actions, and Events",LV,3.70,20,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9141.00,4.A.1.b.2,"Inspecting Equipment, Structures, or Materials",IM,3.10,20,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9141.00,4.A.1.b.2,"Inspecting Equipment, Structures, or Materials",LV,3.20,20,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9141.00,4.A.1.b.3,"Estimating the Quantifiable Characteristics of Products, Events, or Information",IM,2.60,20,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9141.00,4.A.1.b.3,"Estimating the Quantifiable Characteristics of Products, Events, or Information",LV,2.63,19,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9141.00,4.A.2.a.1,"Judging the Qualities of Objects, Services, or People",IM,3.25,20,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9141.00,4.A.2.a.1,"Judging the Qualities of Objects, Services, or People",LV,3.70,20,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9141.00,4.A.2.a.2,Processing Information,IM,3.65,20,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9141.00,4.A.2.a.2,Processing Information,LV,4.05,20,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9141.00,4.A.2.a.3,Evaluating Information to Determine Compliance with Standards,IM,3.60,20,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9141.00,4.A.2.a.3,Evaluating Information to Determine Compliance with Standards,LV,3.68,19,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9141.00,4.A.2.a.4,Analyzing Data or Information,IM,3.50,20,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9141.00,4.A.2.a.4,Analyzing Data or Information,LV,3.85,20,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9141.00,4.A.2.b.1,Making Decisions and Solving Problems,IM,4.47,19,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9141.00,4.A.2.b.1,Making Decisions and Solving Problems,LV,5.10,20,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9141.00,4.A.2.b.2,Thinking Creatively,IM,3.35,20,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9141.00,4.A.2.b.2,Thinking Creatively,LV,3.90,20,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9141.00,4.A.2.b.3,Updating and Using Relevant Knowledge,IM,4.00,19,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9141.00,4.A.2.b.3,Updating and Using Relevant Knowledge,LV,4.80,20,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9141.00,4.A.2.b.4,Developing Objectives and Strategies,IM,3.37,19,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9141.00,4.A.2.b.4,Developing Objectives and Strategies,LV,4.05,20,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9141.00,4.A.2.b.5,Scheduling Work and Activities,IM,3.65,20,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9141.00,4.A.2.b.5,Scheduling Work and Activities,LV,4.45,20,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9141.00,4.A.2.b.6,"Organizing, Planning, and Prioritizing Work",IM,4.05,20,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9141.00,4.A.2.b.6,"Organizing, Planning, and Prioritizing Work",LV,5.45,20,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9141.00,4.A.3.a.1,Performing General Physical Activities,IM,2.05,20,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9141.00,4.A.3.a.1,Performing General Physical Activities,LV,1.65,20,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9141.00,4.A.3.a.2,Handling and Moving Objects,IM,1.40,20,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9141.00,4.A.3.a.2,Handling and Moving Objects,LV,1.30,20,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9141.00,4.A.3.a.3,Controlling Machines and Processes,IM,1.55,20,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9141.00,4.A.3.a.3,Controlling Machines and Processes,LV,1.05,20,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9141.00,4.A.3.a.4,"Operating Vehicles, Mechanized Devices, or Equipment",IM,2.10,20,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9141.00,4.A.3.a.4,"Operating Vehicles, Mechanized Devices, or Equipment",LV,1.35,20,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9141.00,4.A.3.b.1,Working with Computers,IM,4.20,20,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9141.00,4.A.3.b.1,Working with Computers,LV,3.35,20,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9141.00,4.A.3.b.2,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment",IM,1.40,20,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9141.00,4.A.3.b.2,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment",LV,1.05,20,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
11-9141.00,4.A.3.b.4,Repairing and Maintaining Mechanical Equipment,IM,1.65,20,n/a,n/a,n/a,n/a,n/a,08/2020,Occupational Expert
11-9141.00,4.A.3.b.4,Repairing and Maintaining Mechanical Equipment,LV,1.20,20,n/a,n/a,n/a,n/a,N,08/2020,Occupational Expert
